     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         8,         3,         0,   0.031,pymatching,b446d643bdbac9ff3932280a99e65ad56ff8e9233fc74dcac8666ffe286f73e3,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.0027,""params"":{""after_clifford1_depolarization"":0.00027,""after_clifford2_depolarization"":0.0027,""after_reset_flip_probability"":0.0081,""before_measure_flip_probability"":0.0189,""before_round_data_bias_probability"":[0.00027,100],""distance"":13,""nswaps"":10,""pswap_depolarization"":0.00027,""rounds"":39}}",
         8,         1,         0,   0.031,pymatching,83fc5d0b3b23de981c398ef7e73955b37f0cbb66168fb6bfd114af576a4718aa,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.0024,""params"":{""after_clifford1_depolarization"":0.00023999999999999998,""after_clifford2_depolarization"":0.0024,""after_reset_flip_probability"":0.0072,""before_measure_flip_probability"":0.0168,""before_round_data_bias_probability"":[0.00023999999999999998,100],""distance"":13,""nswaps"":10,""pswap_depolarization"":0.00023999999999999998,""rounds"":39}}",
        16,         5,         0,   0.031,pymatching,69826fe96fd7116131b74ea80500c72e72bb8589c77dad67217e471ab7575508,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.0025,""params"":{""after_clifford1_depolarization"":0.00025,""after_clifford2_depolarization"":0.0025,""after_reset_flip_probability"":0.0075,""before_measure_flip_probability"":0.0175,""before_round_data_bias_probability"":[0.00025,100],""distance"":13,""nswaps"":10,""pswap_depolarization"":0.00025,""rounds"":39}}",
      2048,       317,         0,   0.047,pymatching,0a99bee553335cf26db45268af2d9a43e7d19baeba09afb24b90e62a5f6ab75c,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0024,""params"":{""after_clifford1_depolarization"":0.00023999999999999998,""after_clifford2_depolarization"":0.0024,""after_reset_flip_probability"":0.0072,""before_measure_flip_probability"":0.0168,""before_round_data_bias_probability"":[0.00023999999999999998,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00023999999999999998,""rounds"":15}}",
         8,         2,         0,   0.031,pymatching,94b76a5d0d4c8f1910fa717a74d20314cabbb130da185e2d2d3f46b389207c44,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.0026,""params"":{""after_clifford1_depolarization"":0.00026,""after_clifford2_depolarization"":0.0026,""after_reset_flip_probability"":0.0078,""before_measure_flip_probability"":0.0182,""before_round_data_bias_probability"":[0.00026,100],""distance"":13,""nswaps"":10,""pswap_depolarization"":0.00026,""rounds"":39}}",
      2048,       330,         0,   0.047,pymatching,bb3fec71e353faca85959e37b827571d0ee66c0a9fa80874f5c9b8b583f1b271,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0025,""params"":{""after_clifford1_depolarization"":0.00025,""after_clifford2_depolarization"":0.0025,""after_reset_flip_probability"":0.0075,""before_measure_flip_probability"":0.0175,""before_round_data_bias_probability"":[0.00025,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00025,""rounds"":15}}",
      2048,       444,         0,   0.047,pymatching,0666493d1a1f270a649f8fce595499bcdf7efdfa56d8e6d2123aac5bd7a16a92,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0027,""params"":{""after_clifford1_depolarization"":0.00027,""after_clifford2_depolarization"":0.0027,""after_reset_flip_probability"":0.0081,""before_measure_flip_probability"":0.0189,""before_round_data_bias_probability"":[0.00027,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00027,""rounds"":15}}",
      2048,       347,         0,   0.047,pymatching,14c6f77f3c37a854d869e1a2c27f20bfed82b5ee9fcc9a0fdef5b794be6a0387,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0026,""params"":{""after_clifford1_depolarization"":0.00026,""after_clifford2_depolarization"":0.0026,""after_reset_flip_probability"":0.0078,""before_measure_flip_probability"":0.0182,""before_round_data_bias_probability"":[0.00026,100],""distance"":5,""nswaps"":10,""pswap_depolarization"":0.00026,""rounds"":15}}",
         1,         0,         0,   0.063,pymatching,fecd8c8e78bfa4fbd26cbf7c632cd81fb5dfa8e6d69e1b673f2d945bc56256da,"{""d"":17,""eta"":100,""memory"":""V"",""p"":0.0025,""params"":{""after_clifford1_depolarization"":0.00025,""after_clifford2_depolarization"":0.0025,""after_reset_flip_probability"":0.0075,""before_measure_flip_probability"":0.0175,""before_round_data_bias_probability"":[0.00025,100],""distance"":17,""nswaps"":10,""pswap_depolarization"":0.00025,""rounds"":51}}",
         1,         0,         0,   0.063,pymatching,c3f016946fd9eaae28dba336182a2ece4aa2cc7fe7dd1a96f2e939ab28ae8d0e,"{""d"":17,""eta"":100,""memory"":""V"",""p"":0.0023,""params"":{""after_clifford1_depolarization"":0.00023,""after_clifford2_depolarization"":0.0023,""after_reset_flip_probability"":0.0069,""before_measure_flip_probability"":0.0161,""before_round_data_bias_probability"":[0.00023,100],""distance"":17,""nswaps"":10,""pswap_depolarization"":0.00023,""rounds"":51}}",
