     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2048,        41,         0,   0.016,pymatching,c683c1d8a2193fbcce42c70e1c2a6e25caefbfee57f342d5f77b4f3bfdf61909,"{""d"":5,""eta"":100,""memory"":""H"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0016,""before_measure_flip_probability"":0.0016,""before_round_data_bias_probability"":[8e-05,100],""distance"":5,""nswaps"":[3,2],""pswap_depolarization"":0.00064,""rounds"":15}}",
      1297,       263,         0,   0.031,pymatching,cc5f60e9f5513cbf0dd7c809cd9552083da1cacf74545e92a95971a402b06e91,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.002,""params"":{""after_clifford1_depolarization"":0.0002,""after_clifford2_depolarization"":0.002,""after_reset_flip_probability"":0.004,""before_measure_flip_probability"":0.004,""before_round_data_bias_probability"":[0.0002,100],""distance"":5,""nswaps"":[3,2],""pswap_depolarization"":0.0016,""rounds"":15}}",
       272,         0,         0,   0.031,pymatching,78bc361f3969c9e97e4705a5e1f0168662d02f13ff137a5a3364f03712f134e1,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0016,""before_measure_flip_probability"":0.0016,""before_round_data_bias_probability"":[8e-05,100],""distance"":9,""nswaps"":[3,2],""pswap_depolarization"":0.00064,""rounds"":27}}",
       272,         0,         0,   0.031,pymatching,dcdb526395da004deb961ebda3d55f648e022895a180d7207cc4bd64be50ff77,"{""d"":9,""eta"":100,""memory"":""H"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0016,""before_measure_flip_probability"":0.0016,""before_round_data_bias_probability"":[8e-05,100],""distance"":9,""nswaps"":[3,2],""pswap_depolarization"":0.00064,""rounds"":27}}",
       272,         7,         0,   0.031,pymatching,d66817ffdae072d319d718c52b4295a63bfb0fa8bbcebc5412e65dd105e5cad6,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":0.002,""before_measure_flip_probability"":0.002,""before_round_data_bias_probability"":[0.0001,100],""distance"":9,""nswaps"":[3,2],""pswap_depolarization"":0.0008,""rounds"":27}}",
       272,         5,         0,   0.031,pymatching,30cf69d92c7082d17e329385312a0a2bd05721afaacdda8b527a784199889a6d,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.0009,""params"":{""after_clifford1_depolarization"":8.999999999999999e-05,""after_clifford2_depolarization"":0.0009,""after_reset_flip_probability"":0.0018,""before_measure_flip_probability"":0.0018,""before_round_data_bias_probability"":[8.999999999999999e-05,100],""distance"":9,""nswaps"":[3,2],""pswap_depolarization"":0.00072,""rounds"":27}}",
         1,         0,         0,   0.015,pymatching,6c374c66fd72e77a00dca89cb9214477e968236286b55ed33d2caf7c82be1c44,"{""d"":13,""eta"":100,""memory"":""H"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0016,""before_measure_flip_probability"":0.0016,""before_round_data_bias_probability"":[8e-05,100],""distance"":13,""nswaps"":[3,2],""pswap_depolarization"":0.00064,""rounds"":39}}",
         1,         0,         0,   0.015,pymatching,70fcd5f2c87a87d32c0d91208519b3490e869ade0149b49dbceaabf683de197f,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":0.002,""before_measure_flip_probability"":0.002,""before_round_data_bias_probability"":[0.0001,100],""distance"":13,""nswaps"":[3,2],""pswap_depolarization"":0.0008,""rounds"":39}}",
         1,         0,         0,   0.015,pymatching,91f36655e2a1458d15fde6cf6b2b24c17946befaf4891f56db1aec68f86d7dd9,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0016,""before_measure_flip_probability"":0.0016,""before_round_data_bias_probability"":[8e-05,100],""distance"":13,""nswaps"":[3,2],""pswap_depolarization"":0.00064,""rounds"":39}}",
         1,         0,         0,   0.015,pymatching,03090566445f8045f9fe7657356fd3cc0aa3f85eaef1aac3e6fdd30aa9e2fcac,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.002,""params"":{""after_clifford1_depolarization"":0.0002,""after_clifford2_depolarization"":0.002,""after_reset_flip_probability"":0.004,""before_measure_flip_probability"":0.004,""before_round_data_bias_probability"":[0.0002,100],""distance"":13,""nswaps"":[3,2],""pswap_depolarization"":0.0016,""rounds"":39}}",
      2048,        80,         0,   0.031,pymatching,57877c9d4e18faf90fd615ed0e5731872e8a0e2d0348c88ed45c527dac897f36,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.001,""params"":{""after_clifford1_depolarization"":0.0001,""after_clifford2_depolarization"":0.001,""after_reset_flip_probability"":0.002,""before_measure_flip_probability"":0.002,""before_round_data_bias_probability"":[0.0001,100],""distance"":5,""nswaps"":[3,2],""pswap_depolarization"":0.0008,""rounds"":15}}",
         1,         0,         0,   0.031,pymatching,7367f50ac24ccab4cb600c2808c1779e8cbd5df6c72da5f049ad5866580ec234,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.0009,""params"":{""after_clifford1_depolarization"":8.999999999999999e-05,""after_clifford2_depolarization"":0.0009,""after_reset_flip_probability"":0.0018,""before_measure_flip_probability"":0.0018,""before_round_data_bias_probability"":[8.999999999999999e-05,100],""distance"":13,""nswaps"":[3,2],""pswap_depolarization"":0.00072,""rounds"":39}}",
      2048,        49,         0,   0.031,pymatching,c683c1d8a2193fbcce42c70e1c2a6e25caefbfee57f342d5f77b4f3bfdf61909,"{""d"":5,""eta"":100,""memory"":""H"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0016,""before_measure_flip_probability"":0.0016,""before_round_data_bias_probability"":[8e-05,100],""distance"":5,""nswaps"":[3,2],""pswap_depolarization"":0.00064,""rounds"":15}}",
      3072,        69,         0,   0.031,pymatching,886c00442bc6e0cd71a8b71043ef0b4ad2beb83a60aa6f351217a8941846fea1,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0016,""before_measure_flip_probability"":0.0016,""before_round_data_bias_probability"":[8e-05,100],""distance"":5,""nswaps"":[3,2],""pswap_depolarization"":0.00064,""rounds"":15}}",
      3072,        80,         0,   0.031,pymatching,021ce33a777159d3174cda2a1c976cf965613c24b4d890773f3e3f4d5d20471e,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0009,""params"":{""after_clifford1_depolarization"":8.999999999999999e-05,""after_clifford2_depolarization"":0.0009,""after_reset_flip_probability"":0.0018,""before_measure_flip_probability"":0.0018,""before_round_data_bias_probability"":[8.999999999999999e-05,100],""distance"":5,""nswaps"":[3,2],""pswap_depolarization"":0.00072,""rounds"":15}}",
        16,         0,         0,   0.016,pymatching,6c374c66fd72e77a00dca89cb9214477e968236286b55ed33d2caf7c82be1c44,"{""d"":13,""eta"":100,""memory"":""H"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0016,""before_measure_flip_probability"":0.0016,""before_round_data_bias_probability"":[8e-05,100],""distance"":13,""nswaps"":[3,2],""pswap_depolarization"":0.00064,""rounds"":39}}",
      1024,       204,         0,   0.031,pymatching,cc5f60e9f5513cbf0dd7c809cd9552083da1cacf74545e92a95971a402b06e91,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.002,""params"":{""after_clifford1_depolarization"":0.0002,""after_clifford2_depolarization"":0.002,""after_reset_flip_probability"":0.004,""before_measure_flip_probability"":0.004,""before_round_data_bias_probability"":[0.0002,100],""distance"":5,""nswaps"":[3,2],""pswap_depolarization"":0.0016,""rounds"":15}}",
