     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      4096,       549,         0,   0.094,pymatching,f5288096c3e3918c67ef432b441555e54de72df1b1ab3e8d04ade796dd530024,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0005,""params"":{""after_clifford1_depolarization"":5e-05,""after_clifford2_depolarization"":0.0005,""after_reset_flip_probability"":0.001,""before_measure_flip_probability"":0.001,""before_round_data_bias_probability"":[5e-05,100],""distance"":5,""nswaps"":[10,9],""pswap_depolarization"":0.0004,""rounds"":15}}",
         1,         0,         0,   0.016,pymatching,c8b83ec07c5653d30f8018973caacca6e3d5cd4f2138ce0e0c45e58f6a375ff4,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.00053,""params"":{""after_clifford1_depolarization"":5.3e-05,""after_clifford2_depolarization"":0.00053,""after_reset_flip_probability"":0.00106,""before_measure_flip_probability"":0.00106,""before_round_data_bias_probability"":[5.3e-05,100],""distance"":9,""nswaps"":[10,9],""pswap_depolarization"":0.000424,""rounds"":27}}",
      2048,       275,         0,   0.047,pymatching,0f919f45bdec3f691bb0caf190a4da132f80f46e16425338d4f0d654699dd963,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.00049,""params"":{""after_clifford1_depolarization"":4.9e-05,""after_clifford2_depolarization"":0.00049,""after_reset_flip_probability"":0.00098,""before_measure_flip_probability"":0.00098,""before_round_data_bias_probability"":[4.9e-05,100],""distance"":5,""nswaps"":[10,9],""pswap_depolarization"":0.000392,""rounds"":15}}",
      2048,       302,         0,   0.047,pymatching,e67eac6417feb635532276a8886fbd62c9481e598dca55d3da6b6da650c70c7f,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.00053,""params"":{""after_clifford1_depolarization"":5.3e-05,""after_clifford2_depolarization"":0.00053,""after_reset_flip_probability"":0.00106,""before_measure_flip_probability"":0.00106,""before_round_data_bias_probability"":[5.3e-05,100],""distance"":5,""nswaps"":[10,9],""pswap_depolarization"":0.000424,""rounds"":15}}",
         1,         0,         0,   0.016,pymatching,7901ab3aa73c974bdd788761c103a54581465dbe1028c11318319df2824687bd,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.00049,""params"":{""after_clifford1_depolarization"":4.9e-05,""after_clifford2_depolarization"":0.00049,""after_reset_flip_probability"":0.00098,""before_measure_flip_probability"":0.00098,""before_round_data_bias_probability"":[4.9e-05,100],""distance"":9,""nswaps"":[10,9],""pswap_depolarization"":0.000392,""rounds"":27}}",
        16,         4,         0,   0.016,pymatching,c8b83ec07c5653d30f8018973caacca6e3d5cd4f2138ce0e0c45e58f6a375ff4,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.00053,""params"":{""after_clifford1_depolarization"":5.3e-05,""after_clifford2_depolarization"":0.00053,""after_reset_flip_probability"":0.00106,""before_measure_flip_probability"":0.00106,""before_round_data_bias_probability"":[5.3e-05,100],""distance"":9,""nswaps"":[10,9],""pswap_depolarization"":0.000424,""rounds"":27}}",
        16,         5,         0,   0.047,pymatching,d1d590ae835a70bda573ba0e54f847f771de30f37da3e740900a3f1fbbf24ed5,"{""d"":13,""eta"":100,""memory"":""V"",""p"":0.00053,""params"":{""after_clifford1_depolarization"":5.3e-05,""after_clifford2_depolarization"":0.00053,""after_reset_flip_probability"":0.00106,""before_measure_flip_probability"":0.00106,""before_round_data_bias_probability"":[5.3e-05,100],""distance"":13,""nswaps"":[10,9],""pswap_depolarization"":0.000424,""rounds"":39}}",
         1,         1,         0,   0.015,pymatching,da8bee2456ee03d591e798b9106d92aead773424a67e14b5e3dca5cab4e6034e,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.00052,""params"":{""after_clifford1_depolarization"":5.2e-05,""after_clifford2_depolarization"":0.00052,""after_reset_flip_probability"":0.00104,""before_measure_flip_probability"":0.00104,""before_round_data_bias_probability"":[5.2e-05,100],""distance"":9,""nswaps"":[10,9],""pswap_depolarization"":0.000416,""rounds"":27}}",
        16,         6,         0,   0.015,pymatching,7901ab3aa73c974bdd788761c103a54581465dbe1028c11318319df2824687bd,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.00049,""params"":{""after_clifford1_depolarization"":4.9e-05,""after_clifford2_depolarization"":0.00049,""after_reset_flip_probability"":0.00098,""before_measure_flip_probability"":0.00098,""before_round_data_bias_probability"":[4.9e-05,100],""distance"":9,""nswaps"":[10,9],""pswap_depolarization"":0.000392,""rounds"":27}}",
      1024,       215,         0,   0.187,pymatching,a248808f8d64585ab12e472cc2a1bfae7203a1069f2fa698caca14347de136bc,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.00051,""params"":{""after_clifford1_depolarization"":5.1000000000000006e-05,""after_clifford2_depolarization"":0.00051,""after_reset_flip_probability"":0.00102,""before_measure_flip_probability"":0.00102,""before_round_data_bias_probability"":[5.1000000000000006e-05,100],""distance"":9,""nswaps"":[10,9],""pswap_depolarization"":0.00040800000000000005,""rounds"":27}}",
