     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         8,         3,         0,   0.047,pymatching,277a67e9835d245cd7065c0f7540aab66c47d33ec0dc82e4a8e5430d7dcaeb78,"{""d"":7,""eta"":100,""memory"":""H"",""p"":0.0011,""params"":{""after_clifford1_depolarization"":0.00011,""after_clifford2_depolarization"":0.0011,""after_reset_flip_probability"":0.0033,""before_measure_flip_probability"":0.0077,""before_round_data_bias_probability"":[0.00011,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":0.00011,""rounds"":21}}",
         8,         3,         0,   0.078,pymatching,72d9ebaf4f4cae94f59c03cd6f18d12e913d9e23b6365c3c9ed8879e8e3d9adc,"{""d"":7,""eta"":100,""memory"":""H"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0024000000000000002,""before_measure_flip_probability"":0.0056,""before_round_data_bias_probability"":[8e-05,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":8e-05,""rounds"":21}}",
         8,         5,         0,   0.047,pymatching,a6a66308efcd8b169b7edb4aa9b9a426cd77fdd56431ea35704eebb4652d0586,"{""d"":7,""eta"":100,""memory"":""V"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0024000000000000002,""before_measure_flip_probability"":0.0056,""before_round_data_bias_probability"":[8e-05,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":8e-05,""rounds"":21}}",
         1,         1,         0,   0.094,pymatching,3bc355b931f2e8bf9744e75caee5584d4fc5cfb70e833c51196fa9514c293daa,"{""d"":9,""eta"":100,""memory"":""H"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0024000000000000002,""before_measure_flip_probability"":0.0056,""before_round_data_bias_probability"":[8e-05,100],""distance"":9,""nswaps"":100,""pswap_depolarization"":8e-05,""rounds"":27}}",
         4,         1,         0,   0.063,pymatching,05a9985b3e74d7aa513d03331cc2385ce5a1f7aa759136af82f234515760351b,"{""d"":7,""eta"":100,""memory"":""H"",""p"":0.0005,""params"":{""after_clifford1_depolarization"":5e-05,""after_clifford2_depolarization"":0.0005,""after_reset_flip_probability"":0.0015,""before_measure_flip_probability"":0.0035,""before_round_data_bias_probability"":[5e-05,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":5e-05,""rounds"":21}}",
      1024,       465,         0,   0.094,pymatching,077dffc982f3ffb3bd70f280caa5a999b137ef2bfb23d4b7b9ad021fc4855620,"{""d"":5,""eta"":100,""memory"":""H"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0024000000000000002,""before_measure_flip_probability"":0.0056,""before_round_data_bias_probability"":[8e-05,100],""distance"":5,""nswaps"":100,""pswap_depolarization"":8e-05,""rounds"":15}}",
      1024,       476,         0,   0.078,pymatching,259f7fb23ccb60833b339b6c51b497b810101ffb9aee2b36caaf5688addaed16,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0024000000000000002,""before_measure_flip_probability"":0.0056,""before_round_data_bias_probability"":[8e-05,100],""distance"":5,""nswaps"":100,""pswap_depolarization"":8e-05,""rounds"":15}}",
         8,         4,         0,   0.063,pymatching,5455acc169c9a11fd4dbd67c04e601710c1d5acb60146e5c130466450ce3dec1,"{""d"":7,""eta"":100,""memory"":""V"",""p"":0.0011,""params"":{""after_clifford1_depolarization"":0.00011,""after_clifford2_depolarization"":0.0011,""after_reset_flip_probability"":0.0033,""before_measure_flip_probability"":0.0077,""before_round_data_bias_probability"":[0.00011,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":0.00011,""rounds"":21}}",
      1024,       249,         0,   0.063,pymatching,da5a7feaba3c0ec744a44d99e6c99ddb664356f21f029233eaae22c4af28e214,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0005,""params"":{""after_clifford1_depolarization"":5e-05,""after_clifford2_depolarization"":0.0005,""after_reset_flip_probability"":0.0015,""before_measure_flip_probability"":0.0035,""before_round_data_bias_probability"":[5e-05,100],""distance"":5,""nswaps"":100,""pswap_depolarization"":5e-05,""rounds"":15}}",
        64,        26,         0,   0.047,pymatching,25b4ef766e9757261e7c6f16d34744c29dce2d77f0443d0e19b1c858df5c5d08,"{""d"":7,""eta"":100,""memory"":""V"",""p"":0.0005,""params"":{""after_clifford1_depolarization"":5e-05,""after_clifford2_depolarization"":0.0005,""after_reset_flip_probability"":0.0015,""before_measure_flip_probability"":0.0035,""before_round_data_bias_probability"":[5e-05,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":5e-05,""rounds"":21}}",
         1,         1,         0,   0.109,pymatching,0de8db8fd7fdaef5964fe5ebf5fc5df54b9d13e729938f76adc5792c2c09ec9f,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.0011,""params"":{""after_clifford1_depolarization"":0.00011,""after_clifford2_depolarization"":0.0011,""after_reset_flip_probability"":0.0033,""before_measure_flip_probability"":0.0077,""before_round_data_bias_probability"":[0.00011,100],""distance"":9,""nswaps"":100,""pswap_depolarization"":0.00011,""rounds"":27}}",
         1,         0,         0,   0.093,pymatching,dc4af2f5ae6153d66510f4829f67ac9960bcb5856f39e5874800ba326a0ddc56,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.0005,""params"":{""after_clifford1_depolarization"":5e-05,""after_clifford2_depolarization"":0.0005,""after_reset_flip_probability"":0.0015,""before_measure_flip_probability"":0.0035,""before_round_data_bias_probability"":[5e-05,100],""distance"":9,""nswaps"":100,""pswap_depolarization"":5e-05,""rounds"":27}}",
      1024,       500,         0,   0.093,pymatching,24168ebbc23a7f788f13d6e41ff47883246a73faf69bef28dbb063213543e140,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0011,""params"":{""after_clifford1_depolarization"":0.00011,""after_clifford2_depolarization"":0.0011,""after_reset_flip_probability"":0.0033,""before_measure_flip_probability"":0.0077,""before_round_data_bias_probability"":[0.00011,100],""distance"":5,""nswaps"":100,""pswap_depolarization"":0.00011,""rounds"":15}}",
         1,         1,         0,   0.093,pymatching,d223b61319dbd787c23b4d057ba09a1c00bd42e5fa672959c9a2c882d251e96d,"{""d"":9,""eta"":100,""memory"":""H"",""p"":0.0005,""params"":{""after_clifford1_depolarization"":5e-05,""after_clifford2_depolarization"":0.0005,""after_reset_flip_probability"":0.0015,""before_measure_flip_probability"":0.0035,""before_round_data_bias_probability"":[5e-05,100],""distance"":9,""nswaps"":100,""pswap_depolarization"":5e-05,""rounds"":27}}",
      1024,       306,         0,   0.062,pymatching,4ecaf199b83abd533b0c3e97cc75d1109f0c032114050116f700378a594b2d1d,"{""d"":5,""eta"":100,""memory"":""H"",""p"":0.0005,""params"":{""after_clifford1_depolarization"":5e-05,""after_clifford2_depolarization"":0.0005,""after_reset_flip_probability"":0.0015,""before_measure_flip_probability"":0.0035,""before_round_data_bias_probability"":[5e-05,100],""distance"":5,""nswaps"":100,""pswap_depolarization"":5e-05,""rounds"":15}}",
        64,        33,         0,   0.062,pymatching,277a67e9835d245cd7065c0f7540aab66c47d33ec0dc82e4a8e5430d7dcaeb78,"{""d"":7,""eta"":100,""memory"":""H"",""p"":0.0011,""params"":{""after_clifford1_depolarization"":0.00011,""after_clifford2_depolarization"":0.0011,""after_reset_flip_probability"":0.0033,""before_measure_flip_probability"":0.0077,""before_round_data_bias_probability"":[0.00011,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":0.00011,""rounds"":21}}",
      1024,       527,         0,   0.109,pymatching,ed6b8a5262538bf76b1778c9c6fd6c3b7a963f37a303c71312684b939f91783e,"{""d"":5,""eta"":100,""memory"":""H"",""p"":0.0011,""params"":{""after_clifford1_depolarization"":0.00011,""after_clifford2_depolarization"":0.0011,""after_reset_flip_probability"":0.0033,""before_measure_flip_probability"":0.0077,""before_round_data_bias_probability"":[0.00011,100],""distance"":5,""nswaps"":100,""pswap_depolarization"":0.00011,""rounds"":15}}",
         1,         1,         0,   0.094,pymatching,fee640eeee61185330ada10dab2cc4165e6268616f42aae3e8ceec47501964e9,"{""d"":9,""eta"":100,""memory"":""V"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0024000000000000002,""before_measure_flip_probability"":0.0056,""before_round_data_bias_probability"":[8e-05,100],""distance"":9,""nswaps"":100,""pswap_depolarization"":8e-05,""rounds"":27}}",
        64,        27,         0,   0.063,pymatching,a6a66308efcd8b169b7edb4aa9b9a426cd77fdd56431ea35704eebb4652d0586,"{""d"":7,""eta"":100,""memory"":""V"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0024000000000000002,""before_measure_flip_probability"":0.0056,""before_round_data_bias_probability"":[8e-05,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":8e-05,""rounds"":21}}",
        32,        16,         0,   0.063,pymatching,72d9ebaf4f4cae94f59c03cd6f18d12e913d9e23b6365c3c9ed8879e8e3d9adc,"{""d"":7,""eta"":100,""memory"":""H"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0024000000000000002,""before_measure_flip_probability"":0.0056,""before_round_data_bias_probability"":[8e-05,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":8e-05,""rounds"":21}}",
         1,         0,         0,   0.078,pymatching,94e7ea8775acdcda90c2f97b66343051aee192cf8067716cbb1a2fa2652fb0a6,"{""d"":9,""eta"":100,""memory"":""H"",""p"":0.0011,""params"":{""after_clifford1_depolarization"":0.00011,""after_clifford2_depolarization"":0.0011,""after_reset_flip_probability"":0.0033,""before_measure_flip_probability"":0.0077,""before_round_data_bias_probability"":[0.00011,100],""distance"":9,""nswaps"":100,""pswap_depolarization"":0.00011,""rounds"":27}}",
        32,        11,         0,   0.062,pymatching,05a9985b3e74d7aa513d03331cc2385ce5a1f7aa759136af82f234515760351b,"{""d"":7,""eta"":100,""memory"":""H"",""p"":0.0005,""params"":{""after_clifford1_depolarization"":5e-05,""after_clifford2_depolarization"":0.0005,""after_reset_flip_probability"":0.0015,""before_measure_flip_probability"":0.0035,""before_round_data_bias_probability"":[5e-05,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":5e-05,""rounds"":21}}",
         1,         1,         0,   0.093,pymatching,94e7ea8775acdcda90c2f97b66343051aee192cf8067716cbb1a2fa2652fb0a6,"{""d"":9,""eta"":100,""memory"":""H"",""p"":0.0011,""params"":{""after_clifford1_depolarization"":0.00011,""after_clifford2_depolarization"":0.0011,""after_reset_flip_probability"":0.0033,""before_measure_flip_probability"":0.0077,""before_round_data_bias_probability"":[0.00011,100],""distance"":9,""nswaps"":100,""pswap_depolarization"":0.00011,""rounds"":27}}",
      1024,       270,         0,   0.062,pymatching,da5a7feaba3c0ec744a44d99e6c99ddb664356f21f029233eaae22c4af28e214,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0005,""params"":{""after_clifford1_depolarization"":5e-05,""after_clifford2_depolarization"":0.0005,""after_reset_flip_probability"":0.0015,""before_measure_flip_probability"":0.0035,""before_round_data_bias_probability"":[5e-05,100],""distance"":5,""nswaps"":100,""pswap_depolarization"":5e-05,""rounds"":15}}",
        64,        27,         0,   0.062,pymatching,5455acc169c9a11fd4dbd67c04e601710c1d5acb60146e5c130466450ce3dec1,"{""d"":7,""eta"":100,""memory"":""V"",""p"":0.0011,""params"":{""after_clifford1_depolarization"":0.00011,""after_clifford2_depolarization"":0.0011,""after_reset_flip_probability"":0.0033,""before_measure_flip_probability"":0.0077,""before_round_data_bias_probability"":[0.00011,100],""distance"":7,""nswaps"":100,""pswap_depolarization"":0.00011,""rounds"":21}}",
      1024,       457,         0,   0.078,pymatching,259f7fb23ccb60833b339b6c51b497b810101ffb9aee2b36caaf5688addaed16,"{""d"":5,""eta"":100,""memory"":""V"",""p"":0.0008,""params"":{""after_clifford1_depolarization"":8e-05,""after_clifford2_depolarization"":0.0008,""after_reset_flip_probability"":0.0024000000000000002,""before_measure_flip_probability"":0.0056,""before_round_data_bias_probability"":[8e-05,100],""distance"":5,""nswaps"":100,""pswap_depolarization"":8e-05,""rounds"":15}}",
